856
0 0 255
8339.33,942.424
8347.86,936.737
8353.54,931.049
8356.39,919.675
8356.39,908.3
8367.76,919.675
8367.76,931.049
8370.61,942.424
8370.61,953.799
8370.61,965.173
8370.61,976.548
8367.76,987.922
8356.39,996.453
8342.17,996.453
8333.64,999.297
8322.26,1004.98
8310.89,1004.98
8299.52,1010.67
8293.83,1016.36
8285.3,1024.89
8279.61,1036.26
8273.92,1044.8
8271.08,1056.17
8273.92,1067.54
8288.14,1078.92
8302.36,1084.61
8316.58,1087.45
8327.95,1087.45
8342.17,1087.45
8353.54,1087.45
8362.08,1081.76
8370.61,1073.23
8376.29,1061.86
8384.83,1050.48
8401.89,1041.95
8413.26,1036.26
8424.64,1036.26
8436.01,1033.42
8450.23,1030.58
8461.6,1030.58
8472.98,1030.58
8484.35,1030.58
8495.73,1027.73
8507.1,1027.73
8524.16,1027.73
8538.38,1027.73
8549.76,1024.89
8561.13,1024.89
8572.5,1024.89
8586.72,1022.05
8600.94,1019.2
8615.16,1013.51
8620.85,1002.14
8620.85,990.766
8615.16,970.86
8603.79,959.486
8598.1,950.955
8589.57,942.424
8575.35,933.893
8558.29,925.362
8541.22,916.831
8529.85,911.144
8509.95,899.769
8495.73,888.395
8487.2,879.864
8484.35,871.333
8478.67,859.958
8475.82,848.584
8475.82,837.209
8472.98,825.835
8470.13,814.46
8464.45,794.555
8461.6,780.337
8455.92,766.118
8450.23,751.9
8441.7,737.682
8433.17,723.464
8416.1,714.933
8393.36,726.307
8364.92,749.057
8353.54,760.431
8345.01,766.118
8336.48,768.962
8330.8,777.493
8322.26,766.118
8316.58,746.213
8313.73,729.151
8313.73,717.776
8313.73,706.402
8313.73,695.027
8313.73,683.653
8313.73,669.435
8313.73,655.216
8305.2,638.155
8299.52,626.78
8290.98,612.562
8279.61,604.031
8265.39,598.344
8248.33,589.813
8225.58,578.438
8222.74,569.907
8234.11,564.22
8254.02,561.376
8265.39,561.376
8279.61,561.376
8290.98,567.064
8299.52,575.595
8308.05,581.282
8313.73,592.656
8316.58,606.875
8325.11,623.936
8333.64,638.155
8342.17,646.686
8347.86,655.216
8353.54,663.747
8364.92,672.278
8376.29,672.278
8390.51,672.278
8401.89,672.278
8418.95,672.278
8430.32,672.278
8441.7,672.278
8472.98,677.966
8487.2,680.809
8498.57,692.184
8504.26,703.558
8507.1,714.933
8507.1,726.307
8512.79,740.526
8521.32,757.587
8527.01,768.962
8544.07,768.962
8555.44,768.962
8566.82,768.962
8578.19,766.118
8589.57,763.275
8600.94,760.431
8612.32,760.431
8618,754.744
8626.53,743.369
8632.22,734.838
8640.75,726.307
8643.6,717.776
8646.44,706.402
8649.28,695.027
8649.28,680.809
8652.13,666.591
8652.13,655.216
8652.13,643.842
8652.13,629.624
8646.44,621.093
8637.91,615.406
8629.38,609.718
8618,601.187
8609.47,589.813
8603.79,578.438
8598.1,569.907
8589.57,558.533
8583.88,547.158
8569.66,538.627
8549.76,527.253
8535.54,518.722
8529.85,510.191
8524.16,498.816
8524.16,481.754
8529.85,470.38
8532.69,459.005
8541.22,450.474
8541.22,439.1
8549.76,427.725
8555.44,413.507
8561.13,402.133
8563.97,390.758
8575.35,376.54
8581.04,368.009
8583.88,353.791
8583.88,342.416
8561.13,336.729
8544.07,331.042
8527.01,319.667
8512.79,311.136
8509.95,299.762
8501.41,291.231
8490.04,279.856
8481.51,274.169
8470.13,268.482
8461.6,262.794
8455.92,251.42
8453.07,242.889
8441.7,231.514
8438.85,220.14
8436.01,208.765
8436.01,194.547
8436.01,183.172
8447.38,174.641
8453.07,163.267
8458.76,151.892
8464.45,143.361
8472.98,131.987
8481.51,129.143
8487.2,123.456
8501.41,123.456
8512.79,126.3
8527.01,131.987
8544.07,137.674
8558.29,146.205
8572.5,151.892
8586.72,151.892
8595.25,154.736
8606.63,157.58
8620.85,166.111
8632.22,174.641
8632.22,186.016
8632.22,200.234
8632.22,211.609
8632.22,222.983
8632.22,234.358
8632.22,245.732
8629.38,257.107
8629.38,268.482
8626.53,282.7
8626.53,299.762
8626.53,313.98
8626.53,328.198
8626.53,339.573
8632.22,348.103
8640.75,359.478
8646.44,370.853
8652.13,385.071
8657.81,402.133
8660.66,413.507
8663.5,424.882
8663.5,436.256
8666.34,447.631
8666.34,459.005
8666.34,470.38
8666.34,481.754
8666.34,493.129
8666.34,504.504
8669.19,515.878
8672.03,527.253
8680.56,541.471
8689.09,550.002
8697.63,561.376
8706.16,567.064
8734.59,567.064
8745.97,567.064
8757.34,561.376
8771.56,555.689
8785.78,552.845
8797.15,547.158
8831.28,547.158
8848.34,550.002
8859.71,561.376
8868.24,575.595
8871.09,589.813
8871.09,604.031
8871.09,615.406
8871.09,626.78
8871.09,638.155
8871.09,649.529
8868.24,660.904
8865.4,672.278
8856.87,683.653
8856.87,695.027
8859.71,706.402
8879.62,706.402
8888.15,700.715
8899.52,692.184
8905.21,680.809
8913.74,666.591
8919.43,652.373
8925.12,643.842
8927.96,629.624
8927.96,618.249
8933.65,609.718
8936.49,592.656
8942.18,581.282
8945.02,572.751
8950.71,564.22
8956.4,550.002
8959.24,541.471
8962.08,518.722
8967.77,498.816
8967.77,487.442
8970.61,470.38
8973.46,456.162
8976.3,447.631
8979.15,433.413
8987.68,436.256
8993.36,450.474
8993.36,464.693
8993.36,476.067
8993.36,493.129
8993.36,504.504
8996.21,515.878
8999.05,530.096
9001.89,541.471
9004.74,552.845
9004.74,564.22
9004.74,575.595
9004.74,586.969
9004.74,598.344
9004.74,609.718
9004.74,621.093
9004.74,632.467
9004.74,643.842
9004.74,655.216
9004.74,666.591
9004.74,677.966
9004.74,689.34
9004.74,700.715
9004.74,712.089
9007.58,723.464
9010.43,731.995
9018.96,740.526
9036.02,743.369
9047.39,743.369
9058.77,743.369
9075.83,743.369
9090.05,743.369
9112.8,749.057
9127.01,754.744
9138.39,763.275
9138.39,774.649
9138.39,788.867
9127.01,803.086
9118.48,805.929
9104.27,808.773
9092.89,808.773
9081.52,811.617
9061.61,811.617
9044.55,817.304
9036.02,828.678
9030.33,842.897
9027.49,854.271
9027.49,865.646
9027.49,877.02
9030.33,888.395
9036.02,899.769
9041.71,913.988
9050.24,928.206
9061.61,939.58
9070.14,945.268
9078.67,953.799
9090.05,959.486
9104.27,965.173
9118.48,970.86
9129.86,976.548
9141.23,979.391
9152.61,982.235
9166.83,985.079
9181.04,987.922
9192.42,987.922
9203.79,973.704
9215.17,962.329
9220.85,948.111
9220.85,936.737
9220.85,925.362
9220.85,913.988
9215.17,902.613
9215.17,888.395
9209.48,868.489
9206.64,854.271
9206.64,842.897
9206.64,831.522
9206.64,820.148
9206.64,808.773
9218.01,805.929
9223.7,814.46
9226.54,828.678
9229.39,842.897
9232.23,854.271
9235.07,871.333
9237.92,888.395
9240.76,902.613
9243.6,916.831
9246.45,928.206
9249.29,939.58
9252.13,950.955
9252.13,962.329
9254.98,973.704
9260.67,990.766
9263.51,999.297
9269.2,1016.36
9277.73,1030.58
9286.26,1041.95
9300.48,1061.86
9317.54,1061.86
9326.07,1056.17
9337.44,1047.64
9348.82,1039.11
9357.35,1030.58
9363.04,1024.89
9368.72,1016.36
9382.94,1004.98
9394.32,999.297
9405.69,993.609
9417.07,990.766
9428.44,990.766
9462.56,985.079
9473.94,979.391
9482.47,970.86
9496.69,962.329
9508.06,956.642
9522.28,950.955
9530.81,945.268
9542.19,939.58
9559.25,933.893
9570.62,928.206
9582,925.362
9593.37,919.675
9601.9,913.988
9613.28,908.3
9621.81,899.769
9636.03,894.082
9647.4,885.551
9664.46,879.864
9675.84,874.177
9678.68,865.646
9678.68,854.271
9678.68,842.897
9678.68,831.522
9678.68,820.148
9678.68,808.773
9681.52,791.711
9681.52,777.493
9678.68,763.275
9670.15,751.9
9661.62,743.369
9655.93,731.995
9650.24,717.776
9641.71,706.402
9636.03,695.027
9636.03,683.653
9630.34,672.278
9627.5,660.904
9624.65,649.529
9621.81,640.998
9618.96,629.624
9613.28,618.249
9607.59,606.875
9601.9,592.656
9593.37,586.969
9582,595.5
9573.47,601.187
9550.72,606.875
9530.81,615.406
9516.59,629.624
9502.38,629.624
9491,626.78
9479.63,621.093
9471.09,612.562
9462.56,595.5
9456.88,584.125
9454.03,572.751
9454.03,561.376
9454.03,550.002
9454.03,538.627
9456.88,527.253
9465.41,515.878
9473.94,510.191
9485.31,507.347
9499.53,498.816
9510.91,490.285
9519.44,484.598
9522.28,473.224
9525.12,461.849
9533.66,450.474
9536.5,436.256
9536.5,424.882
9536.5,413.507
9536.5,402.133
9533.66,387.914
9527.97,376.54
9522.28,368.009
9519.44,359.478
9516.59,345.26
9513.75,333.885
9510.91,322.511
9510.91,311.136
9510.91,296.918
9510.91,285.543
9510.91,274.169
9510.91,262.794
9508.06,251.42
9499.53,231.514
9491,220.14
9476.78,217.296
9462.56,220.14
9456.88,237.202
9445.5,251.42
9434.13,262.794
9428.44,277.012
9419.91,288.387
9414.22,302.605
9408.54,319.667
9400,336.729
9397.16,350.947
9391.47,370.853
9391.47,390.758
9388.63,402.133
9385.79,410.664
9382.94,419.194
9380.1,433.413
9374.41,441.944
9363.04,444.787
9354.51,433.413
9345.97,422.038
9343.13,410.664
9343.13,399.289
9340.29,387.914
9340.29,373.696
9340.29,362.322
9343.13,353.791
9351.66,342.416
9357.35,331.042
9365.88,319.667
9371.57,305.449
9377.25,294.074
9380.1,279.856
9385.79,268.482
9388.63,254.263
9394.32,245.732
9397.16,234.358
9400,222.983
9405.69,214.452
9408.54,203.078
9414.22,194.547
9417.07,174.641
9417.07,146.205
9417.07,106.394
9417.07,46.6777
9417.07,-1.66413
9388.63,-10.195
9368.72,-7.35141
9351.66,-1.66413
9340.29,4.02315
9317.54,4.02315
9303.32,1.17951
9291.95,-4.50777
9274.88,-7.35141
9260.67,-10.195
9249.29,-10.195
9218.01,4.02315
9195.26,12.5541
9181.04,15.3977
9161.14,21.085
9146.92,23.9286
9138.39,32.4595
9138.39,46.6777
9138.39,60.8959
9138.39,75.1141
9138.39,92.1759
9141.23,109.238
9146.92,126.3
9152.61,140.518
9158.29,154.736
9163.98,168.954
9169.67,186.016
9172.51,197.391
9172.51,211.609
9172.51,228.671
9172.51,242.889
9172.51,262.794
9172.51,279.856
9172.51,299.762
9172.51,311.136
9172.51,322.511
9169.67,339.573
9163.98,350.947
9158.29,368.009
9152.61,382.227
9146.92,396.445
9144.08,407.82
9138.39,422.038
9132.7,436.256
9127.01,447.631
9121.33,464.693
9115.64,478.911
9112.8,487.442
9104.27,498.816
9092.89,504.504
9081.52,507.347
9067.3,495.973
9061.61,487.442
9061.61,476.067
9061.61,464.693
9061.61,453.318
9061.61,439.1
9061.61,427.725
9067.3,413.507
9067.3,396.445
9072.99,379.383
9075.83,368.009
9078.67,356.634
9081.52,339.573
9084.36,328.198
9084.36,316.823
9084.36,305.449
9087.2,294.074
9087.2,282.7
9090.05,271.325
9098.58,257.107
9101.42,245.732
9104.27,237.202
9107.11,225.827
9109.95,208.765
9109.95,197.391
9109.95,183.172
9109.95,171.798
9107.11,163.267
9104.27,143.361
9101.42,123.456
9101.42,112.081
9095.73,100.707
9095.73,86.4887
9095.73,75.1141
9095.73,63.7396
9095.73,52.365
9095.73,40.9905
9095.73,26.7723
9084.36,18.2413
9061.61,6.86678
9044.55,1.17951
9033.17,-1.66413
9021.8,-4.50777
9004.74,-4.50777
8990.52,-4.50777
8964.93,-10.195
8953.55,-10.195
8953.55,1.17951
8956.4,12.5541
8959.24,23.9286
72
0 0 255
8842.65,1536.74
8831.28,1536.74
8819.9,1533.9
8808.53,1528.21
8802.84,1516.84
8797.15,1505.46
8791.46,1496.93
8782.93,1491.25
8760.19,1491.25
8751.65,1505.46
8740.28,1514
8726.06,1514
8720.37,1499.78
8714.69,1508.31
8714.69,1519.68
8714.69,1531.06
8717.53,1542.43
8717.53,1553.81
8717.53,1565.18
8717.53,1576.56
8711.84,1587.93
8706.16,1599.3
8703.31,1610.68
8703.31,1622.05
8703.31,1633.43
8703.31,1647.65
8703.31,1659.02
8711.84,1673.24
8723.22,1681.77
8734.59,1687.46
8745.97,1690.3
8757.34,1690.3
8771.56,1693.14
8782.93,1695.99
8794.31,1701.68
8805.68,1701.68
8819.9,1704.52
8836.96,1704.52
8856.87,1704.52
8868.24,1698.83
8879.62,1695.99
8893.84,1695.99
8905.21,1695.99
8916.58,1701.68
8927.96,1701.68
8942.18,1698.83
8950.71,1690.3
8953.55,1678.93
8947.87,1664.71
8939.33,1656.18
8927.96,1650.49
8919.43,1639.12
8916.58,1630.58
8902.37,1619.21
8890.99,1616.37
8876.77,1616.37
8865.4,1613.52
8851.18,1610.68
8836.96,1607.84
8825.59,1602.15
8831.28,1593.62
8842.65,1590.77
8854.03,1590.77
8865.4,1590.77
8879.62,1585.09
8882.46,1573.71
8876.77,1556.65
8868.24,1548.12
8862.56,1542.43
8851.18,1539.59
8831.28,1539.59
8834.12,1531.06
101
0 0 255
10435.1,1403.09
10460.7,1403.09
10472.1,1403.09
10494.8,1400.25
10509,1400.25
10526.1,1400.25
10540.3,1397.41
10551.7,1394.56
10565.9,1391.72
10577.3,1391.72
10588.6,1391.72
10600,1391.72
10617.1,1391.72
10628.5,1394.56
10637,1400.25
10637,1417.31
10634.1,1428.69
10611.4,1434.37
10605.7,1440.06
10602.9,1451.44
10608.6,1462.81
10628.5,1471.34
10639.8,1477.03
10656.9,1482.72
10674,1488.4
10685.3,1491.25
10699.5,1496.93
10716.6,1496.93
10733.7,1496.93
10745,1488.4
10753.6,1485.56
10765,1479.87
10776.3,1477.03
10787.7,1468.5
10799.1,1457.12
10799.1,1445.75
10799.1,1431.53
10796.2,1420.16
10787.7,1408.78
10773.5,1400.25
10762.1,1394.56
10753.6,1380.34
10750.7,1368.97
10750.7,1357.6
10750.7,1346.22
10750.7,1334.85
10730.8,1329.16
10716.6,1326.32
10705.2,1320.63
10696.7,1317.78
10685.3,1312.1
10674,1306.41
10656.9,1295.04
10645.5,1295.04
10634.1,1295.04
10622.8,1295.04
10608.6,1295.04
10597.2,1289.35
10574.4,1280.82
10554.5,1272.29
10543.1,1269.44
10528.9,1263.76
10514.7,1258.07
10500.5,1255.22
10477.7,1249.54
10463.5,1246.69
10452.2,1243.85
10440.8,1241.01
10429.4,1238.16
10415.2,1232.48
10401,1229.63
10386.7,1226.79
10372.5,1221.1
10358.3,1221.1
10344.1,1221.1
10329.9,1221.1
10312.8,1226.79
10298.6,1229.63
10287.2,1232.48
10278.7,1241.01
10278.7,1252.38
10287.2,1260.91
10298.6,1272.29
10310,1283.66
10318.5,1295.04
10321.3,1306.41
10324.2,1314.94
10324.2,1329.16
10324.2,1340.53
10324.2,1351.91
10329.9,1363.28
10349.8,1368.97
10361.2,1374.66
10375.4,1383.19
10386.7,1391.72
10392.4,1403.09
10403.8,1403.09
10415.2,1403.09
10423.7,1400.25
10435.1,1400.25
10446.5,1400.25
57
0 0 255
10193.4,1445.75
10190.5,1457.12
10190.5,1468.5
10187.7,1479.87
10184.8,1488.4
10176.3,1499.78
10167.8,1508.31
10167.8,1519.68
10170.6,1531.06
10179.2,1539.59
10190.5,1545.28
10201.9,1548.12
10213.3,1548.12
10227.5,1545.28
10227.5,1533.9
10224.7,1519.68
10224.7,1508.31
10236,1505.46
10247.4,1505.46
10255.9,1502.62
10264.5,1499.78
10275.8,1494.09
10287.2,1488.4
10298.6,1482.72
10315.7,1471.34
10324.2,1459.97
10324.2,1448.59
10324.2,1437.22
10324.2,1425.84
10324.2,1414.47
10324.2,1403.09
10321.3,1394.56
10318.5,1383.19
10312.8,1371.81
10307.1,1363.28
10307.1,1351.91
10298.6,1337.69
10290.1,1329.16
10273,1323.47
10261.6,1323.47
10250.3,1323.47
10236,1323.47
10224.7,1329.16
10216.1,1343.38
10216.1,1354.75
10213.3,1366.13
10213.3,1377.5
10210.4,1388.88
10204.8,1397.41
10199.1,1411.62
10199.1,1423
10196.2,1434.37
10193.4,1442.9
10193.4,1454.28
10193.4,1465.65
10193.4,1477.03
10199.1,1482.72
62
0 0 255
11154.1,3957.89
11154.1,3969.17
11151.9,3978.2
11145.1,3987.23
11140.6,3996.25
11136.1,4007.54
11129.3,4014.31
11127,4023.34
11122.5,4030.11
11118,4036.88
11113.5,4045.91
11111.2,4054.94
11109,4063.96
11113.5,4070.74
11118,4079.76
11124.8,4093.31
11127,4104.59
11129.3,4115.88
11133.8,4124.9
11136.1,4133.93
11142.8,4145.22
11149.6,4156.5
11156.4,4161.02
11160.9,4170.04
11165.4,4179.07
11169.9,4188.1
11176.7,4197.13
11190.2,4199.38
11199.3,4199.38
11208.3,4199.38
11217.3,4199.38
11217.3,4190.36
11217.3,4181.33
11221.8,4172.3
11224.1,4163.27
11226.3,4151.99
11226.3,4142.96
11226.3,4129.42
11221.8,4120.39
11217.3,4113.62
11212.8,4102.33
11206,4095.56
11201.5,4091.05
11188,4084.28
11183.5,4077.51
11199.3,4070.74
11206,4068.48
11208.3,4057.19
11203.8,4050.42
11203.8,4039.14
11203.8,4030.11
11201.5,4018.82
11197,4007.54
11194.7,3998.51
11190.2,3991.74
11190.2,3982.71
11183.5,3975.94
11176.7,3969.17
11167.7,3962.4
11158.6,3960.14
11154.1,3973.68
11149.6,3982.71
292
0 0 255
6955.54,4336.6
6946.58,4333.02
6935.83,4325.85
6923.29,4318.69
6916.13,4311.52
6916.13,4304.35
6916.13,4297.19
6916.13,4290.02
6912.54,4281.07
6907.17,4272.11
6901.79,4266.74
6896.42,4263.15
6889.26,4257.78
6883.88,4254.2
6885.67,4245.24
6892.84,4239.87
6898.21,4234.49
6896.42,4223.74
6887.46,4220.16
6880.3,4218.37
6860.59,4220.16
6855.22,4225.53
6851.64,4234.49
6849.85,4243.45
6844.47,4250.61
6837.31,4255.99
6830.14,4261.36
6822.97,4266.74
6817.6,4272.11
6805.06,4277.48
6794.31,4282.86
6787.15,4282.86
6769.23,4288.23
6762.07,4298.98
6758.48,4307.94
6742.36,4313.31
6729.82,4309.73
6719.07,4306.15
6713.7,4302.56
6708.33,4298.98
6702.95,4291.81
6699.37,4284.65
6695.79,4279.28
6690.41,4272.11
6686.83,4264.94
6679.66,4255.99
6674.29,4252.4
6665.33,4248.82
6654.58,4248.82
6647.42,4248.82
6640.25,4248.82
6631.3,4248.82
6622.34,4248.82
6620.55,4266.74
6620.55,4275.69
6624.13,4281.07
6633.09,4290.02
6636.67,4293.61
6642.04,4297.19
6649.21,4300.77
6659.96,4306.15
6667.12,4309.73
6676.08,4311.52
6685.04,4313.31
6694,4315.1
6706.53,4318.69
6717.28,4320.48
6724.45,4324.06
6728.03,4327.64
6733.41,4331.23
6738.78,4336.6
6745.94,4341.97
6753.11,4345.56
6758.48,4352.72
6765.65,4358.1
6769.23,4365.26
6774.61,4370.64
6779.98,4377.8
6781.77,4383.18
6788.94,4390.34
6796.1,4395.71
6799.69,4404.67
6805.06,4413.63
6808.64,4422.59
6812.23,4429.75
6817.6,4438.71
6817.6,4447.67
6817.6,4456.62
6817.6,4463.79
6817.6,4470.95
6815.81,4478.12
6815.81,4485.28
6815.81,4492.45
6824.77,4499.62
6831.93,4503.2
6837.31,4508.57
6842.68,4522.9
6846.26,4531.86
6848.05,4539.03
6851.64,4547.98
6855.22,4555.15
6860.59,4560.52
6864.18,4565.9
6869.55,4574.85
6874.92,4582.02
6878.51,4585.6
6883.88,4592.77
6889.26,4601.72
6896.42,4608.89
6900,4612.47
6905.38,4617.85
6914.33,4621.43
6926.87,4626.8
6934.04,4626.8
6946.58,4626.8
6957.33,4626.8
6964.49,4626.8
6969.87,4632.18
6977.03,4639.34
6978.82,4646.51
6980.62,4653.67
6984.2,4660.84
6984.2,4668
6984.2,4675.17
6985.99,4682.34
6989.57,4687.71
6994.95,4694.88
6998.53,4702.04
7005.7,4709.21
7012.86,4714.58
7020.03,4719.96
7025.4,4723.54
7036.15,4727.12
7039.73,4719.96
7039.73,4707.42
7039.73,4700.25
7037.94,4691.29
7034.36,4684.13
7028.98,4680.54
7023.61,4676.96
7020.03,4669.8
7012.86,4662.63
7005.7,4655.47
7000.32,4651.88
6991.36,4642.93
6994.95,4635.76
7003.9,4632.18
7011.07,4630.39
7018.23,4625.01
7021.82,4619.64
7027.19,4612.47
7030.77,4605.31
7036.15,4599.93
7043.31,4599.93
7050.48,4599.93
7059.44,4599.93
7064.81,4608.89
7075.56,4614.26
7091.68,4621.43
7107.8,4628.59
7116.76,4628.59
7125.72,4630.39
7127.51,4623.22
7127.51,4616.05
7127.51,4607.1
7131.09,4596.35
7132.88,4589.18
7132.88,4580.23
7129.3,4573.06
7123.93,4565.9
7118.55,4560.52
7113.18,4553.36
7106.01,4544.4
7104.22,4537.23
7102.43,4530.07
7102.43,4521.11
7102.43,4512.15
7109.6,4506.78
7116.76,4506.78
7123.93,4508.57
7132.88,4510.36
7138.26,4515.74
7140.05,4521.11
7141.84,4528.28
7141.84,4535.44
7141.84,4542.61
7141.84,4551.56
7141.84,4558.73
7143.63,4565.9
7147.21,4573.06
7152.59,4578.44
7159.75,4582.02
7166.92,4585.6
7175.88,4585.6
7184.83,4583.81
7192,4578.44
7197.37,4574.85
7200.96,4569.48
7206.33,4562.31
7209.91,4555.15
7215.29,4549.77
7220.66,4544.4
7227.83,4537.23
7233.2,4530.07
7236.78,4521.11
7242.16,4515.74
7245.74,4510.36
7251.11,4504.99
7254.7,4501.41
7260.07,4496.03
7265.45,4490.66
7270.82,4485.28
7272.61,4476.33
7276.19,4470.95
7279.78,4460.2
7285.15,4449.46
7288.73,4445.87
7295.9,4438.71
7297.69,4433.33
7297.69,4426.17
7299.48,4419
7301.27,4411.84
7303.06,4404.67
7303.06,4395.71
7299.48,4388.55
7297.69,4381.38
7297.69,4374.22
7297.69,4367.05
7295.9,4359.89
7295.9,4352.72
7295.9,4345.56
7295.9,4338.39
7295.9,4329.43
7301.27,4320.48
7301.27,4313.31
7297.69,4307.94
7295.9,4300.77
7292.32,4297.19
7281.57,4291.81
7276.19,4290.02
7267.24,4290.02
7258.28,4290.02
7251.11,4293.61
7242.16,4298.98
7233.2,4293.61
7224.24,4298.98
7222.45,4304.35
7222.45,4311.52
7218.87,4320.48
7213.5,4324.06
7206.33,4327.64
7193.79,4327.64
7188.42,4324.06
7184.83,4316.89
7181.25,4306.15
7179.46,4298.98
7163.34,4297.19
7157.96,4300.77
7152.59,4307.94
7149.01,4316.89
7143.63,4324.06
7136.47,4327.64
7127.51,4333.02
7120.34,4338.39
7114.97,4343.77
7107.8,4347.35
7102.43,4350.93
7097.06,4354.51
7089.89,4359.89
7084.52,4367.05
7077.35,4374.22
7073.77,4377.8
7068.39,4381.38
7061.23,4384.97
7055.85,4392.13
7050.48,4399.3
7045.11,4404.67
7037.94,4410.05
7030.77,4401.09
7028.98,4393.92
7027.19,4388.55
7025.4,4381.38
7025.4,4374.22
7023.61,4367.05
7018.23,4361.68
6998.53,4361.68
6991.36,4359.89
6978.82,4356.3
6968.08,4350.93
6960.91,4347.35
6957.33,4341.97
6950.16,4338.39
173
0 0 255
7415.92,4103.72
7408.76,4107.3
7398.01,4109.09
7389.05,4109.09
7374.72,4109.09
7363.97,4109.09
7355.01,4107.3
7347.85,4105.51
7338.89,4103.72
7331.73,4100.14
7322.77,4098.35
7317.4,4094.76
7310.23,4092.97
7303.06,4096.55
7297.69,4103.72
7292.32,4110.89
7286.94,4116.26
7279.78,4121.63
7276.19,4127.01
7269.03,4132.38
7254.7,4139.55
7247.53,4144.92
7238.57,4146.71
7231.41,4148.5
7224.24,4148.5
7215.29,4146.71
7208.12,4134.17
7204.54,4127.01
7199.16,4125.22
7186.62,4130.59
7183.04,4135.96
7179.46,4144.92
